지역,년,prediction_label
강원도,2021,4949.615518146965
강원도,2022,5260.779275015429
강원도,2023,5038.848694314327
강원도,2024,5207.879183673154
강원도,2025,5463.568657601922
강원도,2026,5291.6670553561435
강원도,2027,5563.939959328562
강원도,2028,5373.011160479447
강원도,2029,5376.7784716115075
강원도,2030,5629.445136796599
강원도,2031,5786.506313920541
강원도,2032,5537.475830295723
강원도,2033,5716.279112699805
강원도,2034,5224.635400984119
강원도,2035,5299.666618361921
강원도,2036,5608.664151483925
강원도,2037,5271.346172005919
강원도,2038,5620.2088112069605
강원도,2039,5190.831366605648
강원도,2040,5575.768903772411
강원도,2041,5794.616636252109
강원도,2042,5383.936673677437
강원도,2043,5438.445799627011
강원도,2044,5539.5689537592425
강원도,2045,5511.928744418501
강원도,2046,5739.949153742075
강원도,2047,5768.002770157571
강원도,2048,5709.199854097427
강원도,2049,5236.888408657979
강원도,2050,5499.692959596141
강원도,2051,5743.735166737725
강원도,2052,5628.601944845188
강원도,2053,5810.43753844825
강원도,2054,5520.670549466904
강원도,2055,5507.969227643993
강원도,2056,5494.1875864184585
강원도,2057,5549.106596776397
강원도,2058,5830.686890312758
강원도,2059,6000.624785811668
강원도,2060,5596.079268082909
강원도,2061,5994.498426608619
강원도,2062,5898.422685893494
강원도,2063,5491.887246965118
강원도,2064,6076.713984186308
강원도,2065,5630.520530037096
강원도,2066,5739.61669281887
강원도,2067,5455.218514397345
강원도,2068,6276.94129131845
강원도,2069,5824.776190506671
강원도,2070,5758.01345135027
강원도,2071,5798.885434247526
강원도,2072,5944.183367922047
강원도,2073,6030.887775948535
강원도,2074,5795.486660753506
강원도,2075,5995.176688637388
강원도,2076,5852.114948717607
강원도,2077,5754.253543884877
강원도,2078,5952.9454317441105
강원도,2079,5951.37811332616
강원도,2080,5726.617617137206
강원도,2081,6037.918802410157
강원도,2082,5641.09504156177
강원도,2083,6401.305631343785
강원도,2084,5878.561804765042
강원도,2085,6322.125252138651
강원도,2086,5950.831323005998
강원도,2087,6101.164365329532
강원도,2088,5888.831501776976
강원도,2089,6187.488335032919
강원도,2090,6049.174685180458
강원도,2091,5842.952249271994
강원도,2092,5920.340636766257
강원도,2093,6063.702022644519
강원도,2094,5922.296112529793
강원도,2095,5714.703282695691
강원도,2096,6049.139369472209
강원도,2097,5607.168734240157
강원도,2098,5785.2723821160425
강원도,2099,6053.328584487482
강원도,2100,6193.917853075938
경기도,2021,5478.410297855571
경기도,2022,5571.042999044772
경기도,2023,5324.673623815129
경기도,2024,5531.721988104091
경기도,2025,5742.05232491376
경기도,2026,5487.098077328448
경기도,2027,5743.891862692255
경기도,2028,5504.202760758885
경기도,2029,5564.690135805451
경기도,2030,6000.4804342902535
경기도,2031,5893.164116452424
경기도,2032,5713.1530548422
경기도,2033,5923.8869754393545
경기도,2034,5451.128871175431
경기도,2035,5513.002988925662
경기도,2036,5947.808849009556
경기도,2037,5618.932101240742
경기도,2038,5731.885879737287
경기도,2039,5433.895413494418
경기도,2040,5690.096948939823
경기도,2041,5984.09159897677
경기도,2042,5633.625307854942
경기도,2043,5688.72579518925
경기도,2044,5673.391372581123
경기도,2045,5760.008777659361
경기도,2046,5939.570120870821
경기도,2047,6180.543081966513
경기도,2048,5963.690888499485
경기도,2049,5310.9419059648
경기도,2050,5688.218567550638
경기도,2051,5920.843399254702
경기도,2052,5820.203525365396
경기도,2053,6027.2295871764945
경기도,2054,5511.420929351796
경기도,2055,5644.425905130079
경기도,2056,5610.828933234371
경기도,2057,5753.522267096383
경기도,2058,6135.56932962899
경기도,2059,6263.914648781816
경기도,2060,5696.744955375794
경기도,2061,6023.102995513355
경기도,2062,6141.6140747189
경기도,2063,5961.664958573943
경기도,2064,6287.2185684336055
경기도,2065,5848.82241085237
경기도,2066,5948.3033981695535
경기도,2067,5740.610143824579
경기도,2068,6429.165724358831
경기도,2069,6103.741800845613
경기도,2070,6043.551404471389
경기도,2071,6027.593979895049
경기도,2072,6060.060144685198
경기도,2073,6289.897848712535
경기도,2074,5927.0157783712675
경기도,2075,6088.24096430638
경기도,2076,6028.066068239501
경기도,2077,5998.512560351259
경기도,2078,6063.862320557747
경기도,2079,6091.079126528375
경기도,2080,6126.400257207479
경기도,2081,6269.700094144643
경기도,2082,5721.343787770311
경기도,2083,6674.262126625263
경기도,2084,6079.537282529926
경기도,2085,6559.182141757632
경기도,2086,5997.170973473192
경기도,2087,6301.5895992533915
경기도,2088,6007.670494560623
경기도,2089,6420.9610012629855
경기도,2090,6119.551473649206
경기도,2091,5839.154629879435
경기도,2092,6181.459678790198
경기도,2093,6227.841525231202
경기도,2094,6126.714346328858
경기도,2095,5969.751799761396
경기도,2096,6205.9610622131695
경기도,2097,5765.608215894646
경기도,2098,5998.2583165164515
경기도,2099,6244.477739542215
경기도,2100,6428.181601646578
경상남도,2021,6108.128443135966
경상남도,2022,6329.965475131423
경상남도,2023,5845.637077366071
경상남도,2024,6056.959277460592
경상남도,2025,6353.8451110111
경상남도,2026,6368.067891634513
경상남도,2027,6280.445066112679
경상남도,2028,5994.025511914484
경상남도,2029,6144.995951752206
경상남도,2030,6132.478146278001
경상남도,2031,6234.353941123617
경상남도,2032,6164.43988646674
경상남도,2033,6540.814591441849
경상남도,2034,6075.774731866901
경상남도,2035,6047.687135090762
경상남도,2036,6349.262546596363
경상남도,2037,5973.487708754471
경상남도,2038,6394.7682607900715
경상남도,2039,6023.167475235478
경상남도,2040,6275.434014157662
경상남도,2041,6588.061094598304
경상남도,2042,6314.0695384481805
경상남도,2043,6122.864914134
경상남도,2044,6072.677666335241
경상남도,2045,6088.53903415549
경상남도,2046,6421.623073580094
경상남도,2047,6660.45878552914
경상남도,2048,6676.5912048014925
경상남도,2049,5895.096417793391
경상남도,2050,6052.858810909196
경상남도,2051,6633.085653007107
경상남도,2052,6458.985583022678
경상남도,2053,6476.687726544418
경상남도,2054,6012.63039781582
경상남도,2055,6333.1895653496285
경상남도,2056,6466.314392169805
경상남도,2057,6114.057575314462
경상남도,2058,6778.745171825394
경상남도,2059,6943.9457002379595
경상남도,2060,6336.41954517464
