지역,년,prediction_label
대구광역시,2072,1366.7655477180754
대구광역시,2073,1281.346674242637
대구광역시,2074,1306.7732811797434
대구광역시,2075,1359.0253467148157
대구광역시,2076,1256.9915813638152
대구광역시,2077,1431.1650416971108
대구광역시,2078,1375.0857855707623
대구광역시,2079,1398.6863390147255
대구광역시,2080,1490.3515445846444
대구광역시,2081,1277.3451531938513
대구광역시,2082,1321.0148305769446
대구광역시,2083,1347.2785454839252
대구광역시,2084,1456.0892465714926
대구광역시,2085,1476.4389613309352
대구광역시,2086,1308.2242867229654
대구광역시,2087,1421.6240857899618
대구광역시,2088,1367.8342420399617
대구광역시,2089,1287.0873500028101
대구광역시,2090,1281.3807868353754
대구광역시,2091,1321.414397622527
대구광역시,2092,1375.5607764374438
대구광역시,2093,1476.721758550191
대구광역시,2094,1373.1868220267534
대구광역시,2095,1419.9878226520345
대구광역시,2096,1384.0705592752358
대구광역시,2097,1479.257375857127
대구광역시,2098,1346.0544603965266
대구광역시,2099,1339.3237273072166
대구광역시,2100,1452.214457164737
대전광역시,2021,1496.885169598696
대전광역시,2022,1510.9681345548559
대전광역시,2023,1376.836522032374
대전광역시,2024,1503.7440009906138
대전광역시,2025,1509.4048476843525
대전광역시,2026,1546.5828971588353
대전광역시,2027,1523.2602925472122
대전광역시,2028,1583.5817818401526
대전광역시,2029,1523.078932947392
대전광역시,2030,1463.1064043882081
대전광역시,2031,1401.0655053886576
대전광역시,2032,1391.8342012913106
대전광역시,2033,1350.6071109908946
대전광역시,2034,1334.1122507657938
대전광역시,2035,1406.0589346686713
대전광역시,2036,1268.809157556767
대전광역시,2037,1529.1071707087456
대전광역시,2038,1455.3165258613421
대전광역시,2039,1486.749926406531
대전광역시,2040,1456.5614658273382
대전광역시,2041,1384.2279683284623
대전광역시,2042,1406.1403430966163
대전광역시,2043,1410.1044489798787
대전광역시,2044,1532.8804998384103
대전광역시,2045,1560.9463371880618
대전광역시,2046,1505.7507694820706
대전광역시,2047,1529.4157676202785
대전광역시,2048,1504.4961165832958
대전광역시,2049,1458.783427945144
대전광역시,2050,1340.143137189467
대전광역시,2051,1389.3345732983923
대전광역시,2052,1340.3615745489544
대전광역시,2053,1449.6131189579587
대전광역시,2054,1404.1487682315085
대전광역시,2055,1327.9553976155014
대전광역시,2056,1344.470773205654
대전광역시,2057,1432.6480094635228
대전광역시,2058,1402.2002170919516
대전광역시,2059,1300.2788767423563
대전광역시,2060,1425.201351731115
