지역,년,prediction_label
강원도,2021,490.7891188340471
강원도,2022,500.1032469270937
강원도,2023,512.6056084344127
강원도,2024,506.25082188602954
강원도,2025,491.43552192294914
강원도,2026,515.7143998843657
강원도,2027,490.6687628109994
강원도,2028,518.7575903351903
강원도,2029,499.4945131688558
강원도,2030,479.3200073130385
강원도,2031,501.21376412688363
강원도,2032,535.0111834896551
강원도,2033,420.048318764678
강원도,2034,530.6798176431115
강원도,2035,457.3394316714638
강원도,2036,454.0860555632102
강원도,2037,503.29602661884553
강원도,2038,521.224187692216
강원도,2039,494.6765811736485
강원도,2040,514.6072641306184
강원도,2041,502.9538690715393
강원도,2042,483.842905948245
강원도,2043,494.7632146051995
강원도,2044,494.4341556806985
강원도,2045,496.86420524738344
강원도,2046,479.79624002853177
강원도,2047,496.1971700068193
강원도,2048,493.4606338035074
강원도,2049,475.890529529232
강원도,2050,479.9669900952283
강원도,2051,503.2087339979383
강원도,2052,467.0179414190214
강원도,2053,496.43900156749515
강원도,2054,491.7241438800168
강원도,2055,466.03378808866023
강원도,2056,468.91247165681636
강원도,2057,484.48431630373045
강원도,2058,496.2428161005441
강원도,2059,462.69765303090236
강원도,2060,505.694108542915
강원도,2061,483.40603458181533
강원도,2062,458.0660319358754
강원도,2063,488.0476110977524
강원도,2064,500.71462278358405
강원도,2065,493.34237401621095
강원도,2066,488.3461055329328
강원도,2067,471.31185433046784
강원도,2068,492.4118531230973
강원도,2069,493.3397213840327
강원도,2070,488.92290073072553
강원도,2071,454.90558119425776
강원도,2072,446.3181132481186
강원도,2073,450.8058641063851
강원도,2074,487.23958184730213
강원도,2075,494.2952806454436
강원도,2076,502.5922704325764
강원도,2077,475.61579651243176
강원도,2078,484.01742504822096
강원도,2079,469.4934462045772
강원도,2080,479.99503149312596
강원도,2081,450.35570221439684
강원도,2082,461.6260800105251
강원도,2083,465.40365932065544
강원도,2084,475.6270701228613
강원도,2085,423.03716917649416
강원도,2086,480.5463813825924
강원도,2087,492.08381814507095
강원도,2088,490.53495055810515
강원도,2089,483.9713146630172
강원도,2090,476.91821516585406
강원도,2091,462.1276865915717
강원도,2092,473.12513681143025
강원도,2093,477.3648933714041
강원도,2094,461.90018602345486
강원도,2095,458.7971089864664
강원도,2096,474.04118463404825
강원도,2097,465.6736646786748
강원도,2098,464.74033967736597
강원도,2099,452.8119553412015
강원도,2100,489.36998497716377
경기도,2021,481.65226671365053
경기도,2022,463.2307012977318
경기도,2023,506.90278673696355
경기도,2024,473.5998699948362
경기도,2025,460.08208781618185
경기도,2026,495.2417724640915
경기도,2027,459.4312379967609
경기도,2028,470.0796070378131
경기도,2029,458.5296125878064
경기도,2030,452.89068771035176
경기도,2031,476.65883004509135
경기도,2032,510.2120117380861
경기도,2033,399.7950568654842
경기도,2034,508.0260693956078
경기도,2035,436.2779323793299
경기도,2036,435.78735579670035
경기도,2037,481.38509795806874
경기도,2038,489.63405020142324
경기도,2039,452.6224084819064
경기도,2040,495.1498685016562
경기도,2041,479.1841709009394
경기도,2042,473.9411976343797
경기도,2043,457.428105620881
경기도,2044,478.1323370534487
경기도,2045,460.2521945169452
경기도,2046,440.77429962565895
경기도,2047,465.6800449899194
경기도,2048,456.745062843797
경기도,2049,456.66070171387156
경기도,2050,446.5879563733837
경기도,2051,476.92371165862113
경기도,2052,425.94757183519727
경기도,2053,454.5530691138358
경기도,2054,470.0432989895953
경기도,2055,442.41703827193726
경기도,2056,447.25379853596434
경기도,2057,452.32136922815863
경기도,2058,469.87449872929056
경기도,2059,443.05404948881505
경기도,2060,491.851370224885
경기도,2061,458.8722574237015
경기도,2062,443.23049645577026
경기도,2063,451.26025908458706
경기도,2064,478.34984489530154
경기도,2065,468.3843278805232
경기도,2066,450.8164921541878
경기도,2067,440.78973500449507
경기도,2068,472.8195206823755
경기도,2069,456.1169984861235
경기도,2070,455.430522263194
경기도,2071,418.16240784014656
경기도,2072,422.45186041708774
경기도,2073,435.74428151526115
경기도,2074,460.6212068944456
경기도,2075,471.87303823181514
경기도,2076,489.45405207708455
경기도,2077,447.79552703820445
경기도,2078,470.55351061546713
경기도,2079,460.53826845400107
경기도,2080,438.89183193810845
경기도,2081,436.3862441941226
경기도,2082,452.87004638972985
경기도,2083,431.455351685108
경기도,2084,447.907254679059
경기도,2085,394.370894378727
경기도,2086,460.3366834927841
경기도,2087,446.5068172104393
경기도,2088,472.4662165856481
경기도,2089,446.05320491076884
경기도,2090,465.05375785727796
경기도,2091,451.19564476186895
경기도,2092,455.7730383234068
경기도,2093,455.2631388003392
경기도,2094,433.71230033195695
경기도,2095,432.96117847101965
경기도,2096,445.49255688830675
경기도,2097,438.14655335264024
경기도,2098,434.5060827692641
경기도,2099,435.1483289867434
경기도,2100,454.3643692327194
경상남도,2021,456.5410226751764
경상남도,2022,482.11501835085517
경상남도,2023,486.31408057681926
경상남도,2024,478.4020635442261
경상남도,2025,475.5054086083829
경상남도,2026,482.5365500183636
경상남도,2027,447.17784844488074
경상남도,2028,488.0157776976608
경상남도,2029,473.8866044660752
경상남도,2030,447.8409719256569
경상남도,2031,459.0833555799147
경상남도,2032,486.8861058166644
경상남도,2033,381.8626736590885
