지역,년,prediction_label
강원도,2021,690.8880423718496
강원도,2022,1048.9386712971493
강원도,2023,1086.7122828158706
강원도,2024,1067.4591267373498
강원도,2025,1105.9646110252659
강원도,2026,1088.3614276330982
강원도,2027,1232.0779581523527
강원도,2028,1267.6450028945355
강원도,2029,1052.744874495697
강원도,2030,1190.071680123558
강원도,2031,1278.8104102116872
강원도,2032,1104.8037292959598
강원도,2033,1000.3527344695765
강원도,2034,1021.6898413052638
강원도,2035,839.7433310091477
강원도,2036,1047.6245628594058
강원도,2037,1045.9415268600637
강원도,2038,1135.8509279830562
강원도,2039,1127.7726361301548
강원도,2040,1157.475106019222
강원도,2041,1182.8756975852093
강원도,2042,880.3395065316029
강원도,2043,1067.1619023942808
강원도,2044,1003.0513569010228
강원도,2045,1087.9835801223594
강원도,2046,1305.3056820992515
강원도,2047,1133.4462220170803
강원도,2048,1133.1672168564905
강원도,2049,971.347636007874
강원도,2050,851.1927855170992
강원도,2051,1107.5447383847907
강원도,2052,1175.2205344880624
강원도,2053,1250.8600705174395
강원도,2054,1161.652893746269
강원도,2055,1118.0087471995662
강원도,2056,1048.1325676668912
강원도,2057,1291.824909149551
강원도,2058,1074.4659787537787
강원도,2059,1149.2169749474122
강원도,2060,1159.781604817688
강원도,2061,1133.1737019116372
강원도,2062,1111.5702145781256
강원도,2063,1037.6602535087563
강원도,2064,1202.0777610624489
강원도,2065,1075.0305630036694
강원도,2066,1085.8437941985212
강원도,2067,1411.2486148870876
강원도,2068,1291.3812621470881
강원도,2069,1386.5514353092094
강원도,2070,1148.4416602995782
강원도,2071,1138.4287816737942
강원도,2072,1217.6128036776379
강원도,2073,1119.091653887687
강원도,2074,1099.3499539797474
강원도,2075,1180.6958227125606
강원도,2076,1011.5565956717643
강원도,2077,1013.0684768594518
강원도,2078,1164.948341280172
강원도,2079,1149.567248471415
강원도,2080,1504.14698361912
강원도,2081,1206.1644150536779
강원도,2082,1298.2626741585775
강원도,2083,1100.9534396245206
강원도,2084,894.8294296469733
강원도,2085,987.0182895661338
강원도,2086,1153.709221657795
강원도,2087,1058.0365285316122
강원도,2088,1162.0029923473264
강원도,2089,1235.3618930822543
강원도,2090,1315.5961689679214
강원도,2091,1076.2910231693622
강원도,2092,1280.7011316734618
강원도,2093,1171.752691599666
강원도,2094,1195.5618447010004
강원도,2095,1328.4251151547753
강원도,2096,1061.4389365730872
강원도,2097,1347.9106999310015
강원도,2098,1191.4982987211106
강원도,2099,1135.8413147192337
강원도,2100,1289.1582141115823
경기도,2021,1326.6521918488243
경기도,2022,1402.6855495361342
경기도,2023,1356.3029333154702
경기도,2024,1346.1036483319685
경기도,2025,1116.8519615770538
경기도,2026,1400.088806644712
경기도,2027,1275.2649060890046
경기도,2028,1451.806226284229
경기도,2029,1267.6927437083166
경기도,2030,1186.176224858133
경기도,2031,1063.0830771052053
경기도,2032,1101.700494525516
경기도,2033,1132.0509913841483
경기도,2034,1215.7761047729637
경기도,2035,1096.5483237524822
경기도,2036,1107.1038973821044
경기도,2037,1172.2951936712618
경기도,2038,1290.9331458429897
경기도,2039,1315.3612226449338
경기도,2040,1023.6485782736022
경기도,2041,1123.7336097042844
경기도,2042,1053.3931959270271
경기도,2043,1038.0587312092257
경기도,2044,1049.2271005559587
경기도,2045,1331.380725052508
경기도,2046,1327.8820705609266
경기도,2047,1216.2164412128714
경기도,2048,1339.2921519518586
경기도,2049,1276.293269931887
경기도,2050,1138.2979501223483
경기도,2051,1169.8142953458162
경기도,2052,1165.863186959268
경기도,2053,1228.7502333862826
경기도,2054,1015.8202590288587
경기도,2055,1313.0219539579437
경기도,2056,1237.965063627652
경기도,2057,1414.4749211830867
경기도,2058,1191.3629281540832
경기도,2059,1222.6030989451397
경기도,2060,1245.2813824607308
경기도,2061,1161.2700138610755
경기도,2062,1144.768602923446
경기도,2063,1225.8389660131747
경기도,2064,1086.114010769488
경기도,2065,1167.3280425304827
경기도,2066,1170.4776407102984
경기도,2067,1348.2196329692174
경기도,2068,1113.6790047096931
경기도,2069,1330.974050707011
경기도,2070,1253.5944766638404
경기도,2071,1199.8242791018527
경기도,2072,1245.1375405232202
경기도,2073,1253.8141255080175
경기도,2074,1146.9724028552362
경기도,2075,1215.9087080951456
경기도,2076,1121.1798924375087
경기도,2077,1174.6326687028752
경기도,2078,1160.9223102023757
경기도,2079,1217.5876706222443
경기도,2080,1303.1561266054387
경기도,2081,1207.849129478424
경기도,2082,1330.4336040315382
경기도,2083,1198.4664514417902
경기도,2084,1124.6903993459975
경기도,2085,1156.6501594454235
경기도,2086,1280.110039232958
경기도,2087,1188.8447418441347
경기도,2088,1237.030566376382
경기도,2089,1231.505566136701
경기도,2090,1287.520513682725
경기도,2091,1342.638720512371
경기도,2092,1292.0734872411535
경기도,2093,1226.994523422453
경기도,2094,1244.61664959342
경기도,2095,1308.020579090149
경기도,2096,1091.2552561423365
경기도,2097,1314.284300761821
경기도,2098,1253.3765302638903
경기도,2099,1288.4314428666314
경기도,2100,1252.8649357935874
경상남도,2021,1185.3687322599894
경상남도,2022,1168.8231601386756
경상남도,2023,1199.799778280087
경상남도,2024,1126.6565847847096
경상남도,2025,1189.1829317925897
경상남도,2026,1095.778437001585
경상남도,2027,1129.0553367868754
경상남도,2028,1118.7777905001453
경상남도,2029,1180.3812457297388
경상남도,2030,1303.5623347744518
경상남도,2031,1103.0753505780203
경상남도,2032,1154.329728815152
경상남도,2033,1127.549528120147
경상남도,2034,1179.870785700176
경상남도,2035,1109.0517151314777
경상남도,2036,1117.7676950186615
경상남도,2037,1194.6117873170244
경상남도,2038,1112.2699758707688
경상남도,2039,1240.8747245961247
경상남도,2040,1112.4051602736074
경상남도,2041,1089.9053294327437
경상남도,2042,1164.6850519066188
경상남도,2043,1184.7845274643707
경상남도,2044,1119.8738468655379
경상남도,2045,1284.6707206648036
경상남도,2046,1263.4807704386774
경상남도,2047,1223.8240282409279
경상남도,2048,1229.2276089596155
경상남도,2049,1228.486198420519
경상남도,2050,1143.651178954737
경상남도,2051,1141.4170240849844
경상남도,2052,1174.6721900617506
경상남도,2053,1161.8989227191964
경상남도,2054,1156.5254457041137
경상남도,2055,1107.475563962953
경상남도,2056,1245.0040519121287
경상남도,2057,1353.3197854997713
경상남도,2058,1173.0352787242866
경상남도,2059,1158.062961360106
경상남도,2060,1098.7903136273542
경상남도,2061,1155.3081277897932
경상남도,2062,1210.218043641779
경상남도,2063,1214.26572191805
경상남도,2064,1158.8694910567212
경상남도,2065,1113.7744980821244
경상남도,2066,1157.464200492886
경상남도,2067,1258.55432835401
경상남도,2068,1135.3589582962338
경상남도,2069,1334.120056309848
경상남도,2070,1262.4706848423114
경상남도,2071,1193.019335189795
경상남도,2072,1117.7505865716014
경상남도,2073,1193.6085222507468
경상남도,2074,1005.954112653739
경상남도,2075,1132.1658756164672
경상남도,2076,1143.2429474038272
경상남도,2077,1093.20318385189
경상남도,2078,1161.2110392613176
경상남도,2079,1131.1637834946707
경상남도,2080,1276.224407841835
경상남도,2081,1230.3626930529508
경상남도,2082,1260.3848183711916
경상남도,2083,1148.6532873469864
경상남도,2084,1112.2254902443271
경상남도,2085,1207.7065454034064
경상남도,2086,1196.4235674111192
경상남도,2087,1161.9634488726608
경상남도,2088,1250.632876084884
경상남도,2089,1210.8954005956798
경상남도,2090,1222.022680696456
경상남도,2091,1221.7436254415543
경상남도,2092,1194.5877807944098
경상남도,2093,1307.67637215481
경상남도,2094,1139.0794912021352
경상남도,2095,1310.0550425189724
경상남도,2096,1138.1797981698826
경상남도,2097,1333.508773900763
경상남도,2098,1217.2839003298848
경상남도,2099,1226.8750012125088
경상남도,2100,1320.241812768268
경상북도,2021,1002.2866728488368
경상북도,2022,1074.7131413011548
경상북도,2023,1104.7910544293427
경상북도,2024,1051.537989648544
경상북도,2025,1139.8028488846726
경상북도,2026,1156.2479550815412
경상북도,2027,1257.45900446458
경상북도,2028,1239.0594107983898
경상북도,2029,1144.0567414304028
경상북도,2030,1312.1402658357426
경상북도,2031,1111.9044164495006
경상북도,2032,1148.4403496117627
경상북도,2033,1141.1254657464924
경상북도,2034,1118.0677065505508
경상북도,2035,1094.1301277397179
경상북도,2036,1195.654248614237
경상북도,2037,1322.6896227813231
경상북도,2038,1197.6997695833718
경상북도,2039,1078.4042006182215
경상북도,2040,1061.5415656289595
경상북도,2041,1145.90693624112
경상북도,2042,1017.9676491366615
경상북도,2043,1085.53583978333
경상북도,2044,1155.9696258349816
경상북도,2045,1391.9294682537989
경상북도,2046,1207.1451232959735
경상북도,2047,1159.8793313854262
경상북도,2048,1388.220459013334
경상북도,2049,1100.5176121719062
경상북도,2050,1094.1395472582938
경상북도,2051,1132.973638194187
경상북도,2052,1128.5400001478167
경상북도,2053,1158.312518138099
경상북도,2054,1061.7814691614471
경상북도,2055,1270.713324735228
