지역,년,prediction_label
강원도,2021,3126.180243902439
강원도,2022,2353.5279024390243
강원도,2023,2411.857365853659
강원도,2024,2379.256829268293
강원도,2025,2426.5563414634153
강원도,2026,2612.56556097561
강원도,2027,2351.5582926829275
강원도,2028,2506.978975609756
강원도,2029,2338.0769756097566
강원도,2030,2180.2095121951224
강원도,2031,2470.928634146342
강원도,2032,2271.2478536585368
강원도,2033,2196.2153170731713
강원도,2034,2472.858829268293
강원도,2035,2369.476975609756
강원도,2036,2393.6724878048785
강원도,2037,2357.168829268293
강원도,2038,2306.9735121951226
강원도,2039,2297.186780487805
강원도,2040,2304.7876097560975
강원도,2041,2251.049317073171
강원도,2042,2379.806780487805
강원도,2043,2154.196585365854
강원도,2044,2329.9434146341464
강원도,2045,2379.030292682927
강원도,2046,2359.8135121951227
강원도,2047,2361.5311219512196
강원도,2048,2329.332585365854
강원도,2049,2342.671853658537
강원도,2050,2240.862341463415
강원도,2051,2388.8992195121955
강원도,2052,2218.8483902439025
강원도,2053,2384.2421463414635
강원도,2054,2202.4117560975615
강원도,2055,2275.8642439024397
강원도,2056,2352.380634146342
강원도,2057,2621.3783902439027
강원도,2058,2335.893463414634
강원도,2059,2298.945609756098
강원도,2060,2364.4351707317073
강원도,2061,2243.0228780487805
강원도,2062,2326.824341463415
강원도,2063,2177.3697073170733
강원도,2064,2644.4299024390243
강원도,2065,2307.9381951219516
강원도,2066,2254.122097560976
강원도,2067,2577.7977073170737
강원도,2068,2317.221756097561
강원도,2069,2339.1166829268295
강원도,2070,2337.6169756097565
강원도,2071,2113.0863902439028
강원도,2072,2299.6769756097565
강원도,2073,2289.2171707317075
강원도,2074,2232.0981951219514
강원도,2075,2514.4998048780494
강원도,2076,2521.883073170732
강원도,2077,2250.263317073171
강원도,2078,2274.653170731707
강원도,2079,2293.224634146342
강원도,2080,2684.1325365853663
강원도,2081,2348.4181463414634
강원도,2082,2506.079658536585
강원도,2083,2334.204731707318
강원도,2084,2198.412097560976
강원도,2085,2228.950926829269
강원도,2086,2406.8728780487804
강원도,2087,2414.4259024390244
강원도,2088,2249.340585365854
강원도,2089,2292.8695609756105
강원도,2090,2431.877658536586
강원도,2091,2268.2147317073177
강원도,2092,2444.222682926829
강원도,2093,2312.5130731707322
강원도,2094,2358.793804878049
강원도,2095,2550.7806829268297
강원도,2096,2369.5480487804884
강원도,2097,2480.7313658536586
강원도,2098,2346.8981463414634
강원도,2099,2301.2339024390244
강원도,2100,2472.93912195122
경기도,2021,2832.034097560976
경기도,2022,2582.1079024390247
경기도,2023,2527.908195121952
경기도,2024,2551.3139512195125
경기도,2025,2299.54156097561
경기도,2026,2490.511170731708
경기도,2027,2222.3845853658536
경기도,2028,2475.5355609756098
경기도,2029,2209.017804878049
경기도,2030,2306.340390243903
경기도,2031,2339.8324390243906
경기도,2032,2277.5309756097563
경기도,2033,2225.128
경기도,2034,2261.5261463414636
경기도,2035,2335.6660975609757
경기도,2036,2320.614292682927
경기도,2037,2323.320097560976
경기도,2038,2140.0601463414637
경기도,2039,2461.6935121951224
경기도,2040,2274.513073170732
경기도,2041,2215.8049268292684
경기도,2042,2393.052780487805
경기도,2043,2188.278341463415
경기도,2044,2351.0884878048782
경기도,2045,2346.4516097560977
경기도,2046,2303.46312195122
경기도,2047,2370.0024878048785
경기도,2048,2424.878585365854
경기도,2049,2288.268243902439
경기도,2050,2146.815268292683
경기도,2051,2347.59
경기도,2052,2287.954
경기도,2053,2173.2956097560977
경기도,2054,2199.3878536585366
경기도,2055,2379.8690243902442
경기도,2056,2195.5038536585366
경기도,2057,2416.754097560976
경기도,2058,2292.850292682927
경기도,2059,2201.6311707317072
경기도,2060,2309.33712195122
경기도,2061,2281.3380975609757
경기도,2062,2198.735756097561
경기도,2063,2263.3796585365853
경기도,2064,2237.40112195122
경기도,2065,2276.1439512195125
경기도,2066,2276.4408780487806
경기도,2067,2366.4152195121956
경기도,2068,2262.210390243903
경기도,2069,2289.2024390243905
경기도,2070,2409.1161463414637
경기도,2071,2240.142243902439
경기도,2072,2198.161804878049
경기도,2073,2130.6172195121953
경기도,2074,2283.6090243902436
경기도,2075,2370.060097560976
경기도,2076,2286.6879024390246
경기도,2077,2200.7017560975614
경기도,2078,2274.3035121951225
경기도,2079,2280.7508292682924
경기도,2080,2413.969804878049
경기도,2081,2179.6766341463417
경기도,2082,2366.478
경기도,2083,2154.534829268293
경기도,2084,2269.728390243903
경기도,2085,2091.0924390243904
경기도,2086,2383.464341463415
경기도,2087,2278.967512195122
경기도,2088,2321.1076097560976
경기도,2089,2283.200780487805
경기도,2090,2412.660536585366
경기도,2091,2324.75756097561
경기도,2092,2308.094634146342
경기도,2093,2300.7433170731715
경기도,2094,2233.0545365853663
경기도,2095,2348.6185365853657
경기도,2096,2246.809512195122
경기도,2097,2350.5299512195124
경기도,2098,2236.639756097561
경기도,2099,2204.3124878048784
경기도,2100,2377.534829268293
경상남도,2021,2452.025463414634
경상남도,2022,2371.6049756097564
경상남도,2023,2377.9031707317076
경상남도,2024,2497.3771707317073
경상남도,2025,2423.750097560976
경상남도,2026,2410.690390243903
경상남도,2027,2213.064585365854
경상남도,2028,2337.81912195122
경상남도,2029,2351.6083902439027
경상남도,2030,2270.6044878048783
경상남도,2031,2237.3156097560977
경상남도,2032,2340.6472682926833
경상남도,2033,2128.6753658536586
경상남도,2034,2345.186780487805
경상남도,2035,2357.0336585365853
경상남도,2036,2172.7166829268294
경상남도,2037,2359.143707317073
경상남도,2038,2232.1744390243903
